Country Name,Country Code,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013
Australia,AUS,3.25253E+11,3.11951E+11,3.22805E+11,3.67949E+11,4.01335E+11,4.35571E+11,3.99294E+11,3.88672E+11,4.14952E+11,3.78459E+11,3.94196E+11,4.66348E+11,6.12695E+11,6.93075E+11,7.46881E+11,8.53053E+11,1.05456E+12,9.26564E+11,1.14225E+12,1.38992E+12,1.53748E+12,1.56395E+12
Austria,AUT,1.94608E+11,1.89921E+11,2.03045E+11,2.40458E+11,2.3672E+11,2.12323E+11,2.17684E+11,2.16725E+11,1.96422E+11,1.96954E+11,2.12971E+11,2.60721E+11,2.99857E+11,3.14649E+11,3.34309E+11,3.86459E+11,4.27612E+11,3.97594E+11,3.90235E+11,4.29011E+11,4.07452E+11,4.28248E+11
Azerbaijan,AZE,4991350458,3973027397,3313739674,3052467522,3176749593,3962710163,4446396218,4581222442,5272617196,5707618247,6236024951,7275766111,8680511918,13245421881,20983019924,33050343783,48852482960,44291490421,52902703376,65951627200,68730906314,73560484385
"Bahamas, The",BHS,3109000000,3092000000,3259000000,3429000000,3609000000,4961119000,5353524000,6019972000,6327552000,6516651000,6957996000,6949317000,7094413000,7706222000,7965588000,8318996000,8246650000,7820420000,7909580000,7889750000,8399031000,8521997500
Bahrain,BHR,4751063830,5200265957,5567553457,5849467819,6101861436,6349202394,6183776596,6621010372,9062906915,8976207713,9632155053,11074822074,13150166755,15968726862,18505053191,21730000000,25710877660,22938218085,25713271277,28776595745,30749308511,32539441489
Bangladesh,BGD,31708873955,33166520085,33768662171,37939748051,46438482370,48244308275,49984559471,51270569884,53369787319,53991289844,54724081491,60158929188,65108544250,69442943089,71819083684,79611888213,91631278239,1.02478E+11,1.15279E+11,1.28638E+11,1.33356E+11,1.4999E+11
Barbados,BRB,1957168344,2063267996,2151285060,2261996995,2411846465,2549260575,2874413287,3012021852,3121619808,3116632413,3169612598,3274856571,3514370691,3897467234,4303275572,4546115388,4595264666,4601200363,4446829723,4358920098,4332141067,4371196623
Belarus,BLR,17022180272,16280372553,14931599418,13972637603,14756861538,14128412417,15222014828,12138485329,12736856485,12354820144,14594925393,17825436035,23141587718,30210091837,36961821894,45275747861,60752177439,49208656976,55220932614,59734593905,63615445567,73097619637
Belgium,BEL,2.36038E+11,2.25925E+11,2.46195E+11,2.89567E+11,2.81358E+11,2.54814E+11,2.60602E+11,2.60202E+11,2.37905E+11,2.37842E+11,2.5886E+11,3.19003E+11,3.70885E+11,3.87366E+11,4.09813E+11,4.71821E+11,5.18626E+11,4.84553E+11,4.83577E+11,5.26976E+11,4.97884E+11,5.20092E+11
Belize,BLZ,518239100,559858250,580863700,620140400,641383800,654314350,688992450,732732350,832072450,871860600,932551850,990374038.9,1057845487,1114222546,1217467601,1290573397,1369603994,1338515648,1398362216,1488894465,1573867324,1625828112
Benin,BEN,1695315306,2274557914,1598075932,2169627251,2361116588,2268301538,2455092582,2689787918,2569186643,2680213931,3054571082,3905366188,4521424807,4803702821,5142380779,5969535132,7132787397,7097198712,6970240895,7814081156,8152554487,9156748441
Bermuda,BMU,1679900032,1820359936,1867160064,2030749952,2695390000,2932827000,3130748000,3324433000,3480219000,3680483000,3937228000,4186525000,4484703000,4868136000,5414299000,5895048000,6109928000,5806378000,5744414000,5550771000,5537537000,5573710000
Bhutan,BTN,250794359.6,235239570.4,270801565.2,303053462.8,316420860.9,365964500.1,376955087.3,419035810.5,439158233.2,476360697.2,537050133.7,622026107.8,702682019,818869145.1,897731524.9,1196091805,1258332337,1264758198,1585472534,1820207626,1823692110,1798333726
Bolivia,BOL,5643893347,5734676561,5981244887,6715220507,7396966657,7925673448,8497545598,8285075872,8397912509,8141537938,7905485216,8082364868,8773451739,9549077869,11451869165,13120159976,16674357239,17340028490,19649692876,23963096439,27084515195,30659334298
Bosnia and Herzegovina,BIH,,,1255802469,1866572954,2786045322,3671816504,4116699437,4685729739,5505984456,5748990666,6651226179,8370020196,10022840635,11225138297,12866524918,15776422673,19101454464,17600630727,17163117551,18628022743,17207367626,18154290272
Botswana,BWA,4146513722,4160086253,4259330999,4730611067,4847752843,5020214747,4790458837,5484257417,5788329609,5489608300,5438857107,7511582173,8957467707,9931134941,10126940513,10939053367,10945070448,10267133184,12786654370,15682926890,14686278714,14814761248
Brazil,BRA,4.00599E+11,4.37799E+11,5.58112E+11,7.85643E+11,8.50426E+11,8.83199E+11,8.63723E+11,5.99389E+11,6.55421E+11,5.59373E+11,5.07963E+11,5.5832E+11,6.69316E+11,8.9163E+11,1.10764E+12,1.39708E+12,1.69582E+12,1.66702E+12,2.20887E+12,2.61457E+12,2.46066E+12,2.46577E+12
British Virgin Islands,VGB,,,,,,,,,,,,,,,,,,,,,,
Brunei Darussalam,BRN,4183548189,4105706152,4087337960,4734020037,5115602837,5197332974,4051147228,4600000000,6001153306,5601090584,5843329108,6557333085,7872333215,9531402848,11470703002,12247694247,14393099069,10732366286,13707370737,18525319978,19048495519,18093829923
Bulgaria,BGR,10350515464,10829710145,9697416974,13063422619,10109404160,11195630537,14630974778,13495062850,13148099185,14135393876,16360346654,21074775206,26094622564,29821662537,34304448150,44765733380,54666642734,51783454184,50610031136,57418391042,53903028252,55758744571
Burkina Faso,BFA,2240264712,2332018011,1895290965,2379518099,2586550747,2447669404,2804902724,2991748387,2628920056,2812532813,3207747086,4098643482,4839877684,5458343594,5843872989,6762399883,8350808397,8148059794,8988623686,10746062858,11166654261,11930742614
Burundi,BDI,1083037671,938632612,925030590.2,1000428394,869033856.3,972896267.9,893770806.1,808077223.4,870486065.9,876794723.1,825394490.2,784654423.6,915257323.4,1117257279,1273180597,1356078278,1611634332,1739781489,2026864469,2355652126,2472384907,2714505635
Cabo Verde,CPV,357160985.3,490417389.7,406580652.3,487148993.5,501979069.3,490608657.9,521910560.5,592416703.1,539227277.6,563024383.3,620974660.2,813963830.2,924318490.8,971977088.2,1107891063,1513934037,1789332788,1711816593,1664310633,1864823991,1751887839,1850952140
Cambodia,KHM,,2533727592,2791435272,3441205693,3506695720,3443413389,3120425503,3517242477,3654031716,3979813388,4284028138,4658246907,5337833256,6293046162,7274595707,8639235842,10351914093,10401851851,11242275199,12829541141,14038383450,15449630419
Cameroon,CMR,11396310990,13532137228,9220470913,8733231184,9732328116,9840553236,9629649417,10486451144,9287367235,9633109350,10879778384,13621738837,15775357015,16587858857,17953066721,20431780378,23322254114,23381142147,23622483984,26587311528,26472056038,29567504655
Canada,CAN,5.92388E+11,5.77171E+11,5.78139E+11,6.04032E+11,6.28546E+11,6.52825E+11,6.31813E+11,6.76083E+11,7.42293E+11,7.3638E+11,7.57951E+11,8.92381E+11,1.0232E+12,1.16936E+12,1.31542E+12,1.46498E+12,1.54913E+12,1.37115E+12,1.61341E+12,1.7887E+12,1.82429E+12,1.83744E+12
Cayman Islands,CYM,,,,,1012444074,,,,,,,,,,3207032513,,,,,,,
Central African Republic,CAF,1411917558,1278781167,851174350.6,1115389732,1007791186,937741468,967338348.7,999477510.7,914500299.1,931833302.8,991387870.1,1139754799,1270080251,1350301057,1460562038,1698125618,1985370058,1981728141,1986014846,2212699747,2184183758,1518565219
Chad,TCD,1881847677,1463251055,1179837955,1445919970,1607345450,1544689503,1744794457,1534673583,1385058162,1709347793,1987622279,2736666516,4414929220,6646663021,7422102520,8638711443,10351932604,9253484108,10657705536,12156380425,12368071039,12949854263
Channel Islands,CHI,,,,,,,5945677377,6262740657,6439703435,6232906290,6663669065,7332244898,8553643354,8827272727,9676172953,11514605842,,,,,,
Chile,CHL,44467946384,47693992627,55154226760,71349202309,75769008174,82808986192,79373597080,72995286764,79328640264,72336972322,70984568429,77840186385,1.00631E+11,1.24404E+11,1.54671E+11,1.73081E+11,1.79627E+11,1.71957E+11,2.17538E+11,2.50832E+11,2.65232E+11,2.77079E+11
China,CHN,4.26915E+11,4.44731E+11,5.64325E+11,7.34548E+11,8.63746E+11,9.61603E+11,1.02904E+12,1.094E+12,1.21135E+12,1.3394E+12,1.47055E+12,1.66029E+12,1.95535E+12,2.28597E+12,2.75213E+12,3.55218E+12,4.59821E+12,5.10995E+12,6.10062E+12,7.57255E+12,8.56055E+12,9.60722E+12
Colombia,COL,49279585355,55802538219,81703500846,92507279383,97160109278,1.0666E+11,98443739941,86186158685,99886577331,98203546156,97933391976,94684584163,1.17075E+11,1.46566E+11,1.6259E+11,2.07416E+11,2.43982E+11,2.33822E+11,2.87018E+11,3.35415E+11,3.6966E+11,3.80192E+11
Comoros,COM,266191040.4,263568114.4,185761822.6,231896229.6,230495751.4,212099634.7,215394066.1,222580453.8,203846427.7,220093812.2,246737679.5,317562269.4,368143118.7,380372892.6,406111873.5,462453582.9,523134897,524157261,530493353.2,586281766.8,570865941.2,618663921.8
"Congo, Dem. Rep.",COD,,,5840530473,5647034074,5772020526,6091061291,6215716712,4711259427,19088046306,7438189100,8728038525,8937567060,10297483481,11964484668,14296507096,16364029327,19206060270,18262773821,20523285374,23849009738,27463220380,30014813756
"Congo, Rep.",COG,2933222706,1918970178,1769365439,2116003868,2540697538,2322719101,1949481381,2353909442,3219910666,2794259756,3019993723,3495868725,4648628840,6087002682,7731261311,8394688284,11859014004,9593536531,12007880590,14425607224,13677930124,14085852120
Costa Rica,CRI,8528593084,9537297507,10432619390,11513472694,11618286553,12552071367,13617405420,14195623425,14949514585,15913363335,16504795453,17195867540,18529767934,19952156475,22600431878,26743874287,30612932803,30562361152,37268635329,42262697854,46473128237,49639737974
Cote d'Ivoire,CIV,11152971316,11045759469,8313557450,11000146839,12139234939,11722142706,12612033729,12376639823,10717022463,11192560827,12346919216,15306602560,16554441847,17084928927,17800887796,20343635320,24224903100,24277493862,24884505035,25381616734,27040562587,31264187110
Croatia,HRV,,,,22387561845,23678012697,23822087053,25432144406,23386945597,21774273832,23289671102,26878499206,34658113497,41574530816,45416076681,50453577898,60093155533,70481451814,62703095751,59680624422,62249565359,56485301967,57770884729
Cuba,CUB,22085858204,22367254851,28448326796,30428638304,25017300000,25366200000,25736600000,28365300000,30565200000,31683300000,33590400000,35901500000,38202800000,42644200000,52742100000,58603500000,60806300000,62078600000,64328200000,68990140000,73139050000,77149700000
Curacao,CUW,,,,,,,,,,,,,,,,,,,,,,
Cyprus,CYP,6912150456,6590291048,7425703929,9826778784,9899623588,9594298746,10353506787,10614455232,10183317625,10567304189,11618269231,14576896942,17422375000,18703146375,20403713461,24077470572,27839460964,25942622951,25562251656,27427161523,25012206090,24054965481
Czech Republic,CZE,34451993226,40452245779,47364869196,59537113791,66775046785,61621364981,66372594575,64719461255,61474265135,67375623427,81696651659,99300329682,1.18976E+11,1.3599E+11,1.55213E+11,1.88818E+11,2.35205E+11,2.0573E+11,2.07016E+11,2.27949E+11,2.07376E+11,2.09402E+11
Denmark,DNK,1.52691E+11,1.42963E+11,1.56145E+11,1.85007E+11,1.87632E+11,1.73538E+11,1.76992E+11,1.77965E+11,1.64159E+11,1.64791E+11,1.78635E+11,2.18096E+11,2.51243E+11,2.6456E+11,2.82961E+11,3.195E+11,3.52592E+11,3.19762E+11,3.19811E+11,3.41499E+11,3.25012E+11,3.38927E+11
Djibouti,DJI,478058304.9,466048469.2,491689220.7,497723960.6,494004647.7,502675542,514267869.3,536080148.1,551230861.9,572417440.8,591122039.6,622044665.5,666072101.8,708633194.7,768873684,847918929.1,999105339.3,1049110685,1128611700,1239144502,1353632942,1455000000
Dominica,DMA,191759259.3,200418518.5,215459259.3,224037037,236444444.4,245781481.5,258440740.7,267740740.7,335845814.8,343119370.4,337695740.7,350091222.2,374771481.5,370370370.4,390370370.4,421375851.9,458190185.2,489074333.3,493824407.4,500988407.4,485905592.6,508447148.1
Dominican Republic,DOM,11277676880,12976408000,14511134921,16358496124,18131813001,19593869595,21171523985,21709726722,23996063503,24892521237,26571620979,21277165886,22039232610,34004033804,35952845583,44169678153,48288967303,48376555306,53954579004,57746684847,60613645121,61965942057
Ecuador,ECU,18094238119,18938717359,22708673337,24432884442,25226393197,28162053027,27981896948,19645272636,18327764882,24468324000,28548945000,32432859000,36591661000,41507085000,46802044000,51007777000,61762635000,62519686000,69555367000,79276664000,87924544000,95129659000
"Egypt, Arab Rep.",EGY,41855986519,46578631453,51897983393,60159245060,67629716981,78436578171,84828807556,90710704807,99838543960,97632008710,87850683979,82924503943,78845185293,89685725230,1.07484E+11,1.30479E+11,1.62818E+11,1.88982E+11,2.18888E+11,2.36002E+11,2.76353E+11,2.86011E+11
El Salvador,SLV,5954700000,6938000000,8085600000,9500500000,10315500000,11134700000,12008400000,12464700000,13134100000,13812700000,14306700000,15046700000,15798300000,17093800000,18550700000,20104900000,21431000000,20661000000,21418300000,23139000000,23813600000,24350900000
Equatorial Guinea,GNQ,134707184.4,136047896.2,100807001.8,141853368.3,232463036.4,442337849.5,370687618.7,621117885.7,1045998496,1461139022,1806742742,2484745935,4410764339,8217369093,10086528699,13071718759,19749893536,15027795173,16298542028,21329395901,22389627294,21942597765
Eritrea,ERI,477101651.6,467872714.8,531688311.7,578015625,693535954.2,686490090.1,745526154.9,688921325.7,706370815.6,752368495.5,729321366.7,870247703.2,1109054005,1098425901,1211161880,1317974491,1380188800,1856695551,2117039512,2607739837,,
Estonia,EST,,,,4373658537,4746104825,5066242110,5617109801,5726895230,5685773519,6245072062,7322068381,9833875339,12059204969,14006093769,16963630661,22237065426,24194038377,19652486802,19492092715,23168793439,23043861555,25081191938
Ethiopia,ETH,10492993078,8830712714,6927950565,7663984568,8547939731,8589211390,7818224906,7700833482,8242392104,8231326016,7850809498,8623691300,10131187261,12401139454,15280861835,19707616773,27066912635,32437389116,29933790334,31952763089,43310721414,47648211133
Faroe Islands,FRO,,,,,,,1105688873,1125684470,1062339944,1154899793,1268445919,1486861879,1683997930,1730891409,1970142378,2278229533,2413237402,2257097732,2301178416,2468748768,2356505419,2613458942
Fiji,FJI,1531803061,1635426125,1825285158,1970347721,2129266728,2093994597,1656784780,1942170999,1684109743,1660102346,1842691481,2315935753,2727507213,3006725015,3102741451,3405050612,3523185920,2870624636,3140508836,3774530589,3972012546,4190143229
Finland,FIN,1.12625E+11,89255751015,1.03322E+11,1.34199E+11,1.32099E+11,1.26833E+11,1.33936E+11,1.35226E+11,1.2554E+11,1.2925E+11,1.39553E+11,1.71071E+11,1.96768E+11,2.04436E+11,2.16553E+11,2.55385E+11,2.83742E+11,2.51499E+11,2.47815E+11,2.73657E+11,2.56706E+11,2.6998E+11
France,FRA,1.40872E+12,1.33009E+12,1.40164E+12,1.60989E+12,1.61425E+12,1.46071E+12,1.51076E+12,1.50028E+12,1.36844E+12,1.38222E+12,1.50034E+12,1.84812E+12,2.12411E+12,2.20368E+12,2.32501E+12,2.66311E+12,2.92347E+12,2.69383E+12,2.64699E+12,2.8625E+12,2.68142E+12,2.80851E+12
French Polynesia,PYF,3558215110,3694600400,3522272321,3982374846,3954696874,3567062512,3775160797,3797016069,3447543138,,,,,,,,,,,,,
Gabon,GAB,5592390849,4378645081,4190819314,4958845906,5694040337,5326816859,4483417120,4662992036,5067865321,5018874179,5310381151,6497305662,7756293575,9458884812,10154041930,12438956756,15508574820,12065138273,14358584300,18186478120,17171447372,17590716232
"Gambia, The",GMB,714255460.5,755042548.1,746491692.6,785996982.5,848237108.6,803630742.5,840285264.6,814723460.1,782915402.4,687408804.6,578236035.1,487038821.6,578785278.8,624174723.7,655068696,798870894.2,965769128.2,900639747.9,952429030.4,904256643.4,912569686.8,903779326.2
Georgia,GEO,3690328964,2701181331,2513870587,2693731866,3094915506,3510540809,3613500117,2800024314,3057453483,3219487825,3395778674,3991374549,5125273881,6410941013,7745406201,10172869680,12795044473,10766809099,11638536891,14434619982,15846474596,16140047072
Germany,DEU,2.12313E+12,2.06856E+12,2.20597E+12,2.59162E+12,2.50367E+12,2.21869E+12,2.24323E+12,2.19996E+12,1.94995E+12,1.95065E+12,2.07914E+12,2.50573E+12,2.81925E+12,2.86141E+12,3.00245E+12,3.43995E+12,3.75237E+12,3.41801E+12,3.4173E+12,3.75746E+12,3.54398E+12,3.75251E+12
Ghana,GHA,6413901602,5966255778,5444560669,6465137615,6934984709,6891308594,7480968858,7719354839,4983024408,5314909954,6166330136,7632406553,8881368538,10731634117,20409257610,24758819718,28526891010,25977847814,32174772956,39566292433,41939728979,47805069495
Gibraltar,GIB,,,,,,,,,,,,,,,,,,,,,,
Greece,GRC,1.16225E+11,1.08809E+11,1.16602E+11,1.36878E+11,1.45862E+11,1.43158E+11,1.44428E+11,1.42541E+11,1.30134E+11,1.36191E+11,1.53831E+11,2.01924E+11,2.40521E+11,2.47783E+11,2.73318E+11,3.18498E+11,3.54461E+11,3.3E+11,2.99379E+11,2.8778E+11,2.45671E+11,2.39862E+11
Greenland,GRL,1037916105,927214127.9,1005887592,1208953359,1197515638,1072154407,1149858127,1131555107,1068024994,1086170639,1169136691,1402452662,1617227234,1650283229,1811232805,2039990870,2301745558,2314737667,2287220565,2503747857,2356004771,2419043094
Grenada,GRD,250914814.8,250259259.3,261777777.8,276296296.3,294651851.9,304940740.7,340814814.8,379629407.4,520044370.4,520444185.2,540336925.9,591018407.4,599118592.6,695370296.3,698518518.5,758518518.5,825925925.9,771278111.1,771015888.9,778648666.7,799882148.1,842571333.3
Guam,GUM,,,,,,,,,,,,,,,,,,,,,,
Guatemala,GTM,10440842165,11399942453,12983235568,14655487456,15674852771,17790095901,19395461990,18318512501,19288926545,18702822232,20776640696,21917585084,23965291458,27211380858,30231141668,34113102015,39137157753,37733852003,41338340406,47654704787,50388418159,53851075504
Guinea,GIN,3284625277,3279063318,3383218923,3693753379,3869032271,3783788551,3588376057,3461282294,2995360969,2833442750,2949637039,3446442219,3666349049,2937071767,2931625105,4134173275,4515824647,4609923756,4735956493,5067360009,5667229759,6231725485
Guinea-Bissau,GNB,226313492.7,236880813.8,235619994.8,253966919.9,270419779.4,268551010.9,206457553.4,224446652.1,370173851.9,392278164.4,415843479.8,476388249.3,531109346.8,586791836.1,591829897.5,695606313.9,864136798.7,825828719.8,846332419.5,1105497822,995581992.4,1026664111
Guyana,GUY,368281378.9,442273433.2,540874934.2,621626785.9,705406001.4,749138009.6,717530683.2,694754988.3,712667896.7,696281471.7,722460886.4,741929342.8,785918769.6,824880550.3,1458446872,1740334782,1922598121,2025565089,2259288396,2576602497,2851154076,2990006534
Haiti,HTI,2257129874,1878253818,2167569095,2813313282,2907517543,3338949152,3723903724,4153725967,3953839594,3596448035,3472194099,2960306121,3537721020,4310356253,4756204070,5885321656,6548531998,6584642675,6622540159,7516829496,7890215896,8452517483
Honduras,HND,3419487441,3481990761,3432356579,3911053180,4034037162,4663193916,5202215657,5372543554,7103529494,7565877534,7775075858,8140282680,8772170427,9672027224,10841723354,12275493959,13789727210,14486137414,15729644901,17588097150,18400538970,18372173611
"Hong Kong SAR, China",HKG,1.04272E+11,1.20354E+11,1.35812E+11,1.44653E+11,1.59717E+11,1.77353E+11,1.68886E+11,1.65768E+11,1.71668E+11,1.69403E+11,1.66349E+11,1.61385E+11,1.691E+11,1.8157E+11,1.93536E+11,2.11597E+11,2.1928E+11,2.14046E+11,2.28638E+11,2.48514E+11,2.62629E+11,2.75659E+11
Hungary,HUN,38616036222,40006243368,43039008830,46288369007,46538169512,47178241569,48661666395,49074725338,47209471853,53696730224,67561285379,85050281601,1.03695E+11,1.12589E+11,1.14801E+11,1.39198E+11,1.57291E+11,1.29965E+11,1.30258E+11,1.40092E+11,1.27321E+11,1.3468E+11
Iceland,ISL,7138787995,6269347503,6441621298,7181787874,7501950116,7596126046,8468339856,8928185824,8924735423,8126161154,9161798221,11297018603,13704440838,16749309720,17041293816,21293841230,17530651670,12855269884,13236887873,14665358677,14194519025,15376604281
India,IND,2.93263E+11,2.84194E+11,3.33015E+11,3.666E+11,3.99787E+11,4.23161E+11,4.28741E+11,4.66867E+11,4.76609E+11,4.93954E+11,5.23968E+11,6.18356E+11,7.21585E+11,8.34215E+11,9.49117E+11,1.20107E+12,1.18691E+12,1.3239E+12,1.65656E+12,1.82299E+12,1.82899E+12,1.86321E+12
Indonesia,IDN,1.28027E+11,1.58007E+11,1.76892E+11,2.02132E+11,2.2737E+11,2.15749E+11,95445548107,1.40001E+11,1.65021E+11,1.60447E+11,1.95661E+11,2.34772E+11,2.56837E+11,2.85869E+11,3.64571E+11,4.32217E+11,5.10229E+11,5.3958E+11,7.55094E+11,8.92969E+11,9.1787E+11,9.12524E+11
"Iran, Islamic Rep.",IRN,,63743623232,71841461173,96419225744,1.20404E+11,1.13919E+11,1.10277E+11,1.13848E+11,1.09592E+11,1.26879E+11,1.28627E+11,1.53545E+11,1.83697E+11,2.19846E+11,2.58646E+11,3.37474E+11,3.9719E+11,3.98978E+11,4.6779E+11,5.92038E+11,5.87209E+11,5.11621E+11
Iraq,IRQ,,,,,,,,,,,,,36627901762,49954890353,65140293688,88840050497,1.31614E+11,1.11661E+11,1.38517E+11,1.8575E+11,2.18001E+11,2.34648E+11
Ireland,IRL,55973870025,52469345273,57154155241,69208238510,75864987273,82816781160,90111620500,98782454400,99855065966,1.09119E+11,1.27942E+11,1.64286E+11,1.93871E+11,2.11685E+11,2.32168E+11,2.70043E+11,2.74919E+11,2.35766E+11,2.21357E+11,2.40576E+11,2.25819E+11,2.39271E+11
Isle of Man,IMN,,,,914727080.6,1023086919,1180919719,1382548250,1567465657,1563667800,1614595291,1897606791,2264911807,2758117365,2971167185,3344402193,5685988395,5827468750,5047909332,5420118974,6066454094,6433357030,6754330155
Israel,ISR,65771216421,65925583866,74669719505,99968784246,1.09774E+11,1.14544E+11,1.15838E+11,1.17212E+11,1.32397E+11,1.30752E+11,1.21093E+11,1.2675E+11,1.35419E+11,1.42838E+11,1.54511E+11,1.79564E+11,2.1676E+11,2.08069E+11,2.33755E+11,2.61375E+11,2.57642E+11,2.93315E+11
Italy,ITA,1.31581E+12,1.06145E+12,1.09559E+12,1.17079E+12,1.30893E+12,1.23905E+12,1.26631E+12,1.24856E+12,1.14176E+12,1.16232E+12,1.26651E+12,1.56965E+12,1.79831E+12,1.85266E+12,1.94263E+12,2.20305E+12,2.39073E+12,2.18516E+12,2.12518E+12,2.27615E+12,2.07282E+12,2.13049E+12
Jamaica,JAM,3530892749,4859766161,4907861406,5779285208,6504445801,7450324787,8718300136,8795765306,8929375580,9087918837,9694161516,9399452788,10150978155,11204416000,11905525197,12824094990,13678551838,12038998757,13192229343,14440457549,14802430173,14276559216
Japan,JPN,3.85279E+12,4.41496E+12,4.90704E+12,5.44912E+12,4.83371E+12,4.41473E+12,4.03251E+12,4.56208E+12,4.88752E+12,4.30354E+12,4.11512E+12,4.44566E+12,4.81515E+12,4.75541E+12,4.53038E+12,4.51526E+12,5.03791E+12,5.23138E+12,5.7001E+12,6.15746E+12,6.20321E+12,5.15572E+12
Jordan,JOR,5311329067,5605841536,6237739516,6727446632,6928359238,7244402962,7910621157,8147494358,8457923836,8973201975,9580414810,10193292807,11407566573,12588665303,15056936953,17110609732,21971835283,23818322958,26425379437,28840263380,30937277606,33593843662
Kazakhstan,KAZ,24906939560,23409027476,21250839258,20374307047,21035357833,22165932063,22135245413,16870817135,18291990619,22152689130,24636598581,30833692831,43151647003,57123671734,81003884545,1.0485E+11,1.33442E+11,1.15309E+11,1.48047E+11,1.92627E+11,2.07999E+11,2.36635E+11
Kenya,KEN,8209129172,5751789915,7148145376,9046326060,12045858436,13115773738,14093998844,12896013577,12705357103,12986007426,13147743911,14904517650,16095337094,18737895401,25825524821,31958195182,35895153328,37021512049,39999659234,41953433591,50410164014,55100780396
Kiribati,KIR,47737955.35,46919624.64,54832577.86,56338028.17,66515376.79,67537479.59,65334841.06,69032258.06,67254174.4,63101272.37,72196457.68,90231856.8,102367039.3,112133944.3,108545632.5,130754915.9,139125482.3,130465372,153275912.7,177142135.1,188045661.6,187153601.1
"Korea, Dem. People’s Rep.",PRK,,,,,,,,,,,,,,,,,,,,,,
"Korea, Rep.",KOR,3.56118E+11,3.91963E+11,4.58704E+11,5.5933E+11,6.03413E+11,5.60485E+11,3.76482E+11,4.86315E+11,5.61633E+11,5.33052E+11,6.0902E+11,6.80521E+11,7.64881E+11,8.98137E+11,1.0118E+12,1.12268E+12,1.00222E+12,9.01935E+11,1.0945E+12,1.20246E+12,1.22281E+12,1.3056E+12
Kosovo,XKX,,,,,,,,,1849196082,2535333632,2702427047,3355083117,3639935348,3736599925,4078158324,4833561456,5687488209,5653792720,5829933775,6692521546,6500321213,7073021774
Kuwait,KWT,19858555215,23941391391,24848483838,27191689008,31493987642,30354434553,25941929462,30121879435,37711864407,34890772742,38137545245,47875838926,59440108585,80797945205,1.01551E+11,1.14641E+11,1.47396E+11,1.059E+11,1.15419E+11,1.54028E+11,1.7407E+11,1.74161E+11
Kyrgyz Republic,KGZ,2316562500,2028295455,1681006993,1661018519,1827570586,1767864036,1645963750,1249062025,1369693171,1525112242,1605640633,1919012781,2211535312,2460248026,2834168889,3802566171,5139957785,4690062255,4794357795,6197766119,6605139933,7335027592
Lao PDR,LAO,1127806945,1327748655,1543606345,1763536305,1873671550,1747011857,1280177839,1454430642,1731198022,1768619058,1758176653,2023324407,2366398120,2735558726,3452882514,4222962988,5443915121,5832915387,7127792630,8261299200,9356251340,11189431000
